"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
202.89,7.5001e+07,1.7,17306,-9.9265e-12,0,1.4999e+06,-1.3439e-14,569.84,1,0.018,0.018,0.4,0
202.89,7.5001e+07,1.7,17306,-9.5888e-12,0,1.4999e+06,-1.3485e-14,569.84,1,0.019,0.019,0.4,0
202.89,7.5001e+07,1.7,17306,-9.251e-12,0,1.4999e+06,-1.3531e-14,569.84,1,0.02,0.02,0.4,0
202.89,7.5001e+07,1.7,17306,-8.9133e-12,0,1.4999e+06,-1.3576e-14,569.84,1,0.021,0.021,0.4,0
202.89,7.5001e+07,1.7,17306,-8.5755e-12,0,1.4999e+06,-1.3622e-14,569.84,1,0.022,0.022,0.4,0
202.89,7.5001e+07,1.7,17306,-8.2378e-12,0,1.4999e+06,-1.3668e-14,569.84,1,0.023,0.023,0.4,0
202.89,7.5001e+07,1.7,17306,-7.9e-12,0,1.4999e+06,-1.3713e-14,569.84,1,0.024,0.024,0.4,0
202.89,7.5001e+07,1.7,17306,-7.5623e-12,0,1.4999e+06,-1.3759e-14,569.84,1,0.025,0.025,0.4,0
202.89,7.5001e+07,1.7,17306,-7.2245e-12,0,1.4999e+06,-1.3805e-14,569.84,1,0.026,0.026,0.4,0
202.89,7.5001e+07,1.7,17306,-6.8868e-12,0,1.4999e+06,-1.385e-14,569.84,1,0.027,0.027,0.4,0
202.89,7.5001e+07,1.7,17306,-6.549e-12,0,1.4999e+06,-1.3896e-14,569.84,1,0.028,0.028,0.4,0
202.89,7.5001e+07,1.7,17306,-6.2113e-12,0,1.4999e+06,-1.3942e-14,569.84,1,0.029,0.029,0.4,0
202.89,7.5001e+07,1.7,17306,-5.8735e-12,0,1.4999e+06,-1.3987e-14,569.84,1,0.03,0.03,0.4,0
202.89,7.5001e+07,1.7,17306,-5.5358e-12,0,1.4999e+06,-1.4033e-14,569.84,1,0.031,0.031,0.4,0
202.89,7.5001e+07,1.7,17306,-5.198e-12,0,1.4999e+06,-1.4079e-14,569.84,1,0.032,0.032,0.4,0
202.89,7.5001e+07,1.7,17306,-4.8603e-12,0,1.4999e+06,-1.4124e-14,569.84,1,0.033,0.033,0.4,0
202.89,7.5001e+07,1.7,17306,-4.5225e-12,0,1.4999e+06,-1.417e-14,569.84,1,0.034,0.034,0.4,0
202.89,7.5001e+07,1.7,17306,-4.2096e-12,0,1.4999e+06,-1.4105e-14,569.84,1,0.035,0.035,0.4,0
202.89,7.5001e+07,1.7,17306,-3.9701e-12,0,1.4999e+06,-1.3867e-14,569.84,1,0.036,0.036,0.4,0
202.89,7.5001e+07,1.7,17306,-3.7306e-12,0,1.4999e+06,-1.363e-14,569.84,1,0.037,0.037,0.4,0
202.89,7.5001e+07,1.7,17306,-3.4911e-12,0,1.4999e+06,-1.3393e-14,569.84,1,0.038,0.038,0.4,0
202.89,7.5001e+07,1.7,17306,-3.2516e-12,0,1.4999e+06,-1.3156e-14,569.84,1,0.039,0.039,0.4,0
202.89,7.5001e+07,1.7,17306,-3.0122e-12,0,1.4999e+06,-1.2919e-14,569.84,1,0.04,0.04,0.4,0
202.89,7.5001e+07,1.7,17306,-2.7727e-12,0,1.4999e+06,-1.2681e-14,569.84,1,0.041,0.041,0.4,0
202.89,7.5001e+07,1.7,17306,-2.5332e-12,0,1.4999e+06,-1.2444e-14,569.84,1,0.042,0.042,0.4,0
202.89,7.5001e+07,1.7,17306,-2.2937e-12,0,1.4999e+06,-1.2207e-14,569.84,1,0.043,0.043,0.4,0
202.89,7.5001e+07,1.7,17306,-2.0542e-12,0,1.4999e+06,-1.197e-14,569.84,1,0.044,0.044,0.4,0
202.89,7.5001e+07,1.7,17306,-1.8147e-12,0,1.4999e+06,-1.1733e-14,569.84,1,0.045,0.045,0.4,0
202.89,7.5001e+07,1.7,17306,-1.5752e-12,0,1.4999e+06,-1.1495e-14,569.84,1,0.046,0.046,0.4,0
202.89,7.5001e+07,1.7,17306,-1.3357e-12,0,1.4999e+06,-1.1258e-14,569.84,1,0.047,0.047,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0962e-12,0,1.4999e+06,-1.1021e-14,569.84,1,0.048,0.048,0.4,0
202.89,7.5001e+07,1.7,17306,-8.5675e-13,0,1.4999e+06,-1.0784e-14,569.84,1,0.049,0.049,0.4,0
202.89,7.5001e+07,1.7,17306,-6.1726e-13,0,1.4999e+06,-1.0547e-14,569.84,1,0.05,0.05,0.4,0
202.89,7.5001e+07,1.7,17306,-3.7777e-13,0,1.4999e+06,-1.031e-14,569.84,1,0.051,0.051,0.4,0
202.89,7.5001e+07,1.7,17306,-2.1179e-14,0,1.4999e+06,-1.009e-14,569.84,1,0.052,0.052,0.4,0
202.89,7.5001e+07,1.7,17306,1.8876e-12,0,1.4999e+06,-1.0108e-14,569.84,1,0.053,0.053,0.4,0
202.89,7.5001e+07,1.7,17306,3.7965e-12,0,1.4999e+06,-1.0126e-14,569.84,1,0.054,0.054,0.4,0
202.89,7.5001e+07,1.7,17306,5.7053e-12,0,1.4999e+06,-1.0144e-14,569.84,1,0.055,0.055,0.4,0
202.89,7.5001e+07,1.7,17306,7.6141e-12,0,1.4999e+06,-1.0162e-14,569.84,1,0.056,0.056,0.4,0
202.89,7.5001e+07,1.7,17306,9.5229e-12,0,1.4999e+06,-1.018e-14,569.84,1,0.057,0.057,0.4,0
202.89,7.5001e+07,1.7,17306,1.1432e-11,0,1.4999e+06,-1.0198e-14,569.84,1,0.058,0.058,0.4,0
202.89,7.5001e+07,1.7,17306,1.3341e-11,0,1.4999e+06,-1.0216e-14,569.84,1,0.059,0.059,0.4,0
202.89,7.5001e+07,1.7,17306,1.5249e-11,0,1.4999e+06,-1.0234e-14,569.84,1,0.06,0.06,0.4,0
202.89,7.5001e+07,1.7,17306,1.7158e-11,0,1.4999e+06,-1.0252e-14,569.84,1,0.061,0.061,0.4,0
202.89,7.5001e+07,1.7,17306,1.9067e-11,0,1.4999e+06,-1.027e-14,569.84,1,0.062,0.062,0.4,0
202.89,7.5001e+07,1.7,17306,2.0976e-11,0,1.4999e+06,-1.0288e-14,569.84,1,0.063,0.063,0.4,0
202.89,7.5001e+07,1.7,17306,2.2885e-11,0,1.4999e+06,-1.0306e-14,569.84,1,0.064,0.064,0.4,0
202.89,7.5001e+07,1.7,17306,2.4794e-11,0,1.4999e+06,-1.0324e-14,569.84,1,0.065,0.065,0.4,0
202.89,7.5001e+07,1.7,17306,2.6702e-11,0,1.4999e+06,-1.0342e-14,569.84,1,0.066,0.066,0.4,0
202.89,7.5001e+07,1.7,17306,2.8611e-11,0,1.4999e+06,-1.036e-14,569.84,1,0.067,0.067,0.4,0
202.89,7.5001e+07,1.7,17306,3.052e-11,0,1.4999e+06,-1.0378e-14,569.84,1,0.068,0.068,0.4,0
202.89,7.5001e+07,1.7,17306,3.2429e-11,0,1.4999e+06,-1.0396e-14,569.84,1,0.069,0.069,0.4,0
202.89,7.5001e+07,1.7,17306,3.2737e-11,0,1.4999e+06,-1.0433e-14,569.84,1,0.07,0.07,0.4,0
202.89,7.5001e+07,1.7,17306,3.2525e-11,0,1.4999e+06,-1.0443e-14,569.84,1,0.071,0.071,0.4,0
202.89,7.5001e+07,1.7,17306,3.2313e-11,0,1.4999e+06,-1.0453e-14,569.84,1,0.072,0.072,0.4,0
202.89,7.5001e+07,1.7,17306,3.21e-11,0,1.4999e+06,-1.0462e-14,569.84,1,0.073,0.073,0.4,0
202.89,7.5001e+07,1.7,17306,3.1888e-11,0,1.4999e+06,-1.0472e-14,569.84,1,0.074,0.074,0.4,0
202.89,7.5001e+07,1.7,17306,3.1676e-11,0,1.4999e+06,-1.0482e-14,569.84,1,0.075,0.075,0.4,0
202.89,7.5001e+07,1.7,17306,3.1464e-11,0,1.4999e+06,-1.0492e-14,569.84,1,0.076,0.076,0.4,0
202.89,7.5001e+07,1.7,17306,3.1251e-11,0,1.4999e+06,-1.0502e-14,569.84,1,0.077,0.077,0.4,0
202.89,7.5001e+07,1.7,17306,3.1039e-11,0,1.4999e+06,-1.0512e-14,569.84,1,0.078,0.078,0.4,0
202.89,7.5001e+07,1.7,17306,3.0827e-11,0,1.4999e+06,-1.0522e-14,569.84,1,0.079,0.079,0.4,0
202.89,7.5001e+07,1.7,17306,3.0615e-11,0,1.4999e+06,-1.0532e-14,569.84,1,0.08,0.08,0.4,0
202.89,7.5001e+07,1.7,17306,3.0402e-11,0,1.4999e+06,-1.0541e-14,569.84,1,0.081,0.081,0.4,0
202.89,7.5001e+07,1.7,17306,3.019e-11,0,1.4999e+06,-1.0551e-14,569.84,1,0.082,0.082,0.4,0
202.89,7.5001e+07,1.7,17306,2.9978e-11,0,1.4999e+06,-1.0561e-14,569.84,1,0.083,0.083,0.4,0
202.89,7.5001e+07,1.7,17306,2.9766e-11,0,1.4999e+06,-1.0571e-14,569.84,1,0.084,0.084,0.4,0
202.89,7.5001e+07,1.7,17306,2.9554e-11,0,1.4999e+06,-1.0581e-14,569.84,1,0.085,0.085,0.4,0
202.89,7.5001e+07,1.7,17306,2.9341e-11,0,1.4999e+06,-1.0591e-14,569.84,1,0.086,0.086,0.4,0
202.89,7.5001e+07,1.7,17306,2.975e-11,0,1.4999e+06,-1.0521e-14,569.84,1,0.087,0.087,0.4,0
202.89,7.5001e+07,1.7,17306,3.0683e-11,0,1.4999e+06,-1.0384e-14,569.84,1,0.088,0.088,0.4,0
202.89,7.5001e+07,1.7,17306,3.1616e-11,0,1.4999e+06,-1.0247e-14,569.84,1,0.089,0.089,0.4,0
202.89,7.5001e+07,1.7,17306,3.255e-11,0,1.4999e+06,-1.011e-14,569.84,1,0.09,0.09,0.4,0
202.89,7.5001e+07,1.7,17306,3.3483e-11,0,1.4999e+06,-9.9725e-15,569.84,1,0.091,0.091,0.4,0
202.89,7.5001e+07,1.7,17306,3.4416e-11,0,1.4999e+06,-9.8354e-15,569.84,1,0.092,0.092,0.4,0
202.89,7.5001e+07,1.7,17306,3.535e-11,0,1.4999e+06,-9.6983e-15,569.84,1,0.093,0.093,0.4,0
202.89,7.5001e+07,1.7,17306,3.6283e-11,0,1.4999e+06,-9.5612e-15,569.84,1,0.094,0.094,0.4,0
202.89,7.5001e+07,1.7,17306,3.7217e-11,0,1.4999e+06,-9.4241e-15,569.84,1,0.095,0.095,0.4,0
202.89,7.5001e+07,1.7,17306,3.815e-11,0,1.4999e+06,-9.287e-15,569.84,1,0.096,0.096,0.4,0
202.89,7.5001e+07,1.7,17306,3.9083e-11,0,1.4999e+06,-9.1499e-15,569.84,1,0.097,0.097,0.4,0
202.89,7.5001e+07,1.7,17306,4.0017e-11,0,1.4999e+06,-9.0127e-15,569.84,1,0.098,0.098,0.4,0
202.89,7.5001e+07,1.7,17306,4.095e-11,0,1.4999e+06,-8.8756e-15,569.84,1,0.099,0.099,0.4,0
202.89,7.5001e+07,1.7,17306,4.1883e-11,0,1.4999e+06,-8.7385e-15,569.84,1,0.1,0.1,0.4,0
202.89,7.5001e+07,1.7,17306,4.2817e-11,0,1.4999e+06,-8.6014e-15,569.84,1,0.101,0.101,0.4,0
202.89,7.5001e+07,1.7,17306,4.375e-11,0,1.4999e+06,-8.4643e-15,569.84,1,0.102,0.102,0.4,0
202.89,7.5001e+07,1.7,17306,4.4684e-11,0,1.4999e+06,-8.3272e-15,569.84,1,0.103,0.103,0.4,0
202.89,7.5001e+07,1.7,17306,4.3956e-11,0,1.4999e+06,-8.1552e-15,569.84,1,0.104,0.104,0.4,0
202.89,7.5001e+07,1.7,17306,4.1232e-11,0,1.4999e+06,-7.8985e-15,569.84,1,0.105,0.105,0.4,0
202.89,7.5001e+07,1.7,17306,3.8508e-11,0,1.4999e+06,-7.6417e-15,569.84,1,0.106,0.106,0.4,0
202.89,7.5001e+07,1.7,17306,3.5784e-11,0,1.4999e+06,-7.385e-15,569.84,1,0.107,0.107,0.4,0
202.89,7.5001e+07,1.7,17306,3.306e-11,0,1.4999e+06,-7.1283e-15,569.84,1,0.108,0.108,0.4,0
202.89,7.5001e+07,1.7,17306,3.0336e-11,0,1.4999e+06,-6.8716e-15,569.84,1,0.109,0.109,0.4,0
202.89,7.5001e+07,1.7,17306,2.7612e-11,0,1.4999e+06,-6.6148e-15,569.84,1,0.11,0.11,0.4,0
202.89,7.5001e+07,1.7,17306,2.4887e-11,0,1.4999e+06,-6.3581e-15,569.84,1,0.111,0.111,0.4,0
202.89,7.5001e+07,1.7,17306,2.2163e-11,0,1.4999e+06,-6.1014e-15,569.84,1,0.112,0.112,0.4,0
202.89,7.5001e+07,1.7,17306,1.9439e-11,0,1.4999e+06,-5.8447e-15,569.84,1,0.113,0.113,0.4,0
202.89,7.5001e+07,1.7,17306,1.6715e-11,0,1.4999e+06,-5.588e-15,569.84,1,0.114,0.114,0.4,0
202.89,7.5001e+07,1.7,17306,1.3991e-11,0,1.4999e+06,-5.3312e-15,569.84,1,0.115,0.115,0.4,0
202.89,7.5001e+07,1.7,17306,1.1267e-11,0,1.4999e+06,-5.0745e-15,569.84,1,0.116,0.116,0.4,0
202.89,7.5001e+07,1.7,17306,8.5427e-12,0,1.4999e+06,-4.8178e-15,569.84,1,0.117,0.117,0.4,0
202.89,7.5001e+07,1.7,17306,5.8186e-12,0,1.4999e+06,-4.5611e-15,569.84,1,0.118,0.118,0.4,0
202.89,7.5001e+07,1.7,17306,3.0945e-12,0,1.4999e+06,-4.3043e-15,569.84,1,0.119,0.119,0.4,0
202.89,7.5001e+07,1.7,17306,3.704e-13,0,1.4999e+06,-4.0476e-15,569.84,1,0.12,0.12,0.4,0
202.89,7.5001e+07,1.7,17306,-1.9837e-12,0,1.4999e+06,-4.1168e-15,569.84,1,0.121,0.121,0.4,0
202.89,7.5001e+07,1.7,17306,-2.489e-12,0,1.4999e+06,-5.8144e-15,569.84,1,0.122,0.122,0.4,0
202.89,7.5001e+07,1.7,17306,-2.9943e-12,0,1.4999e+06,-7.512e-15,569.84,1,0.123,0.123,0.4,0
202.89,7.5001e+07,1.7,17306,-3.4995e-12,0,1.4999e+06,-9.2096e-15,569.84,1,0.124,0.124,0.4,0
202.89,7.5001e+07,1.7,17306,-4.0048e-12,0,1.4999e+06,-1.0907e-14,569.84,1,0.125,0.125,0.4,0
202.89,7.5001e+07,1.7,17306,-4.51e-12,0,1.4999e+06,-1.2605e-14,569.84,1,0.126,0.126,0.4,0
202.89,7.5001e+07,1.7,17306,-5.0153e-12,0,1.4999e+06,-1.4302e-14,569.84,1,0.127,0.127,0.4,0
202.89,7.5001e+07,1.7,17306,-5.5206e-12,0,1.4999e+06,-1.6e-14,569.84,1,0.128,0.128,0.4,0
202.89,7.5001e+07,1.7,17306,-6.0258e-12,0,1.4999e+06,-1.7698e-14,569.84,1,0.129,0.129,0.4,0
202.89,7.5001e+07,1.7,17306,-6.5311e-12,0,1.4999e+06,-1.9395e-14,569.84,1,0.13,0.13,0.4,0
202.89,7.5001e+07,1.7,17306,-7.0364e-12,0,1.4999e+06,-2.1093e-14,569.84,1,0.131,0.131,0.4,0
202.89,7.5001e+07,1.7,17306,-7.5416e-12,0,1.4999e+06,-2.2791e-14,569.84,1,0.132,0.132,0.4,0
202.89,7.5001e+07,1.7,17306,-8.0469e-12,0,1.4999e+06,-2.4488e-14,569.84,1,0.133,0.133,0.4,0
202.89,7.5001e+07,1.7,17306,-8.5521e-12,0,1.4999e+06,-2.6186e-14,569.84,1,0.134,0.134,0.4,0
202.89,7.5001e+07,1.7,17306,-9.0574e-12,0,1.4999e+06,-2.7883e-14,569.84,1,0.135,0.135,0.4,0
202.89,7.5001e+07,1.7,17306,-9.5627e-12,0,1.4999e+06,-2.9581e-14,569.84,1,0.136,0.136,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0068e-11,0,1.4999e+06,-3.1279e-14,569.84,1,0.137,0.137,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0573e-11,0,1.4999e+06,-3.2976e-14,569.84,1,0.138,0.138,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0237e-11,0,1.4999e+06,-2.7693e-14,569.84,1,0.139,0.139,0.4,0
202.89,7.5001e+07,1.7,17306,-8.0669e-12,0,1.4999e+06,-2.1912e-14,569.84,1,0.14,0.14,0.4,0
202.89,7.5001e+07,1.7,17306,-5.8972e-12,0,1.4999e+06,-1.6131e-14,569.84,1,0.141,0.141,0.4,0
202.89,7.5001e+07,1.7,17306,-3.7275e-12,0,1.4999e+06,-1.035e-14,569.84,1,0.142,0.142,0.4,0
202.89,7.5001e+07,1.7,17306,-1.5578e-12,0,1.4999e+06,-4.5686e-15,569.84,1,0.143,0.143,0.4,0
202.89,7.5001e+07,1.7,17306,6.1191e-13,0,1.4999e+06,1.2124e-15,569.84,1,0.144,0.144,0.4,0
202.89,7.5001e+07,1.7,17306,2.7816e-12,0,1.4999e+06,6.9935e-15,569.84,1,0.145,0.145,0.4,0
202.89,7.5001e+07,1.7,17306,4.9513e-12,0,1.4999e+06,1.2775e-14,569.84,1,0.146,0.146,0.4,0
202.89,7.5001e+07,1.7,17306,7.1211e-12,0,1.4999e+06,1.8556e-14,569.84,1,0.147,0.147,0.4,0
202.89,7.5001e+07,1.7,17306,9.2908e-12,0,1.4999e+06,2.4337e-14,569.84,1,0.148,0.148,0.4,0
202.89,7.5001e+07,1.7,17306,1.146e-11,0,1.4999e+06,3.0118e-14,569.84,1,0.149,0.149,0.4,0
202.89,7.5001e+07,1.7,17306,1.363e-11,0,1.4999e+06,3.5899e-14,569.84,1,0.15,0.15,0.4,0
202.89,7.5001e+07,1.7,17306,1.58e-11,0,1.4999e+06,4.168e-14,569.84,1,0.151,0.151,0.4,0
202.89,7.5001e+07,1.7,17306,1.797e-11,0,1.4999e+06,4.7461e-14,569.84,1,0.152,0.152,0.4,0
202.89,7.5001e+07,1.7,17306,2.0139e-11,0,1.4999e+06,5.3242e-14,569.84,1,0.153,0.153,0.4,0
202.89,7.5001e+07,1.7,17306,2.2309e-11,0,1.4999e+06,5.9023e-14,569.84,1,0.154,0.154,0.4,0
202.89,7.5001e+07,1.7,17306,2.4479e-11,0,1.4999e+06,6.4804e-14,569.84,1,0.155,0.155,0.4,0
202.89,7.5001e+07,1.7,17306,1.1796e-11,0,1.4999e+06,6.107e-14,569.84,1,0.156,0.156,0.4,0
202.89,7.5001e+07,1.7,17306,-2.0058e-11,0,1.4999e+06,4.5053e-14,569.84,1,0.157,0.157,0.4,0
202.89,7.5001e+07,1.7,17306,-5.1913e-11,0,1.4999e+06,2.9035e-14,569.84,1,0.158,0.158,0.4,0
202.89,7.5001e+07,1.7,17306,-8.3766e-11,0,1.4999e+06,1.3018e-14,569.84,1,0.159,0.159,0.4,0
202.89,7.5001e+07,1.7,17306,-1.1562e-10,0,1.4999e+06,-2.9993e-15,569.84,1,0.16,0.16,0.4,0
202.89,7.5001e+07,1.7,17306,-1.4748e-10,0,1.4999e+06,-1.9017e-14,569.84,1,0.161,0.161,0.4,0
202.89,7.5001e+07,1.7,17306,-1.7933e-10,0,1.4999e+06,-3.5034e-14,569.84,1,0.162,0.162,0.4,0
202.89,7.5001e+07,1.7,17306,-2.1118e-10,0,1.4999e+06,-5.1051e-14,569.84,1,0.163,0.163,0.4,0
202.89,7.5001e+07,1.7,17306,-2.4304e-10,0,1.4999e+06,-6.7069e-14,569.84,1,0.164,0.164,0.4,0
202.89,7.5001e+07,1.7,17306,-2.7489e-10,0,1.4999e+06,-8.3086e-14,569.84,1,0.165,0.165,0.4,0
202.89,7.5001e+07,1.7,17306,-3.0675e-10,0,1.4999e+06,-9.9103e-14,569.84,1,0.166,0.166,0.4,0
202.89,7.5001e+07,1.7,17306,-3.386e-10,0,1.4999e+06,-1.1512e-13,569.84,1,0.167,0.167,0.4,0
202.89,7.5001e+07,1.7,17306,-3.7046e-10,0,1.4999e+06,-1.3114e-13,569.84,1,0.168,0.168,0.4,0
202.89,7.5001e+07,1.7,17306,-4.0231e-10,0,1.4999e+06,-1.4716e-13,569.84,1,0.169,0.169,0.4,0
202.89,7.5001e+07,1.7,17306,-4.3416e-10,0,1.4999e+06,-1.6317e-13,569.84,1,0.17,0.17,0.4,0
202.89,7.5001e+07,1.7,17306,-4.6602e-10,0,1.4999e+06,-1.7919e-13,569.84,1,0.171,0.171,0.4,0
202.89,7.5001e+07,1.7,17306,-4.9787e-10,0,1.4999e+06,-1.9521e-13,569.84,1,0.172,0.172,0.4,0
202.89,7.5001e+07,1.7,17306,-5.2973e-10,0,1.4999e+06,-2.1122e-13,569.84,1,0.173,0.173,0.4,0
202.89,7.5001e+07,1.7,17306,-5.2636e-10,0,1.4999e+06,-2.1443e-13,569.84,1,0.174,0.174,0.4,0
202.89,7.5001e+07,1.7,17306,-9.1187e-11,0,1.4999e+06,-1.6094e-13,569.84,1,0.175,0.175,0.4,0
202.89,7.5001e+07,1.7,17306,-9.1756e-11,0,1.4999e+06,-9.213e-14,569.84,1,0.176,0.176,0.4,0
202.89,7.5001e+07,1.7,17306,-9.2325e-11,0,1.4999e+06,-2.332e-14,569.84,1,0.177,0.177,0.4,0
202.89,7.5001e+07,1.7,17306,-9.2894e-11,0,1.4999e+06,4.5489e-14,569.84,1,0.178,0.178,0.4,0
202.89,7.5001e+07,1.7,17306,-9.3463e-11,0,1.4999e+06,1.143e-13,569.84,1,0.179,0.179,0.4,0
202.89,7.5001e+07,1.7,17306,-9.4031e-11,0,1.4999e+06,1.8311e-13,569.84,1,0.18,0.18,0.4,0
202.89,7.5001e+07,1.7,17306,-9.46e-11,0,1.4999e+06,2.5192e-13,569.84,1,0.181,0.181,0.4,0
202.89,7.5001e+07,1.7,17306,-9.5169e-11,0,1.4999e+06,3.2073e-13,569.84,1,0.182,0.182,0.4,0
202.89,7.5001e+07,1.7,17306,-9.5738e-11,0,1.4999e+06,3.8954e-13,569.84,1,0.183,0.183,0.4,0
202.89,7.5001e+07,1.7,17306,-9.6307e-11,0,1.4999e+06,4.5835e-13,569.84,1,0.184,0.184,0.4,0
202.89,7.5001e+07,1.7,17306,-9.6876e-11,0,1.4999e+06,5.2715e-13,569.84,1,0.185,0.185,0.4,0
202.89,7.5001e+07,1.7,17306,-9.7445e-11,0,1.4999e+06,5.9596e-13,569.84,1,0.186,0.186,0.4,0
202.89,7.5001e+07,1.7,17306,-9.8014e-11,0,1.4999e+06,6.6477e-13,569.84,1,0.187,0.187,0.4,0
202.89,7.5001e+07,1.7,17306,-9.8583e-11,0,1.4999e+06,7.3358e-13,569.84,1,0.188,0.188,0.4,0
202.89,7.5001e+07,1.7,17306,-9.9152e-11,0,1.4999e+06,8.0239e-13,569.84,1,0.189,0.189,0.4,0
202.89,7.5001e+07,1.7,17306,-9.9721e-11,0,1.4999e+06,8.712e-13,569.84,1,0.19,0.19,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0029e-10,0,1.4999e+06,9.4001e-13,569.84,1,0.191,0.191,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0086e-10,0,1.4999e+06,1.0088e-12,569.84,1,0.192,0.192,0.4,0
202.89,7.5001e+07,1.7,17306,-1.0143e-10,0,1.4999e+06,1.0776e-12,569.84,1,0.193,0.193,0.4,0
202.89,7.5001e+07,1.7,17306,-1.6625e-09,0,1.4999e+06,8.6811e-13,569.84,1,0.194,0.194,0.4,0
202.89,7.5001e+07,1.7,17306,-3.6895e-09,0,1.4999e+06,5.7548e-13,569.84,1,0.195,0.195,0.4,0
202.89,7.5001e+07,1.7,17306,-5.7165e-09,0,1.4999e+06,2.8285e-13,569.84,1,0.196,0.196,0.4,0
202.89,7.5001e+07,1.7,17306,-7.7436e-09,0,1.4999e+06,-9.7856e-15,569.84,1,0.197,0.197,0.4,0
202.89,7.5001e+07,1.7,17306,-9.7706e-09,0,1.4999e+06,-3.0242e-13,569.84,1,0.198,0.198,0.4,0
202.89,7.5001e+07,1.7,17306,-1.1798e-08,0,1.4999e+06,-5.9505e-13,569.84,1,0.199,0.199,0.4,0
202.89,7.5001e+07,1.7,17306,-1.3825e-08,0,1.4999e+06,-8.8768e-13,569.84,1,0.2,0.2,0.4,0
202.89,7.5001e+07,1.7,17306,-1.5852e-08,0,1.4999e+06,-1.1803e-12,569.84,1,0.201,0.201,0.4,0
202.89,7.5001e+07,1.7,17306,-1.7879e-08,0,1.4999e+06,-1.4729e-12,569.84,1,0.202,0.202,0.4,0
202.89,7.5001e+07,1.7,17306,-1.9906e-08,0,1.4999e+06,-1.7656e-12,569.84,1,0.203,0.203,0.4,0
202.89,7.5001e+07,1.7,17306,-2.1933e-08,0,1.4999e+06,-2.0582e-12,569.84,1,0.204,0.204,0.4,0
202.89,7.5001e+07,1.7,17306,-2.396e-08,0,1.4999e+06,-2.3508e-12,569.84,1,0.205,0.205,0.4,0
202.89,7.5001e+07,1.7,17306,-2.5987e-08,0,1.4999e+06,-2.6435e-12,569.84,1,0.206,0.206,0.4,0
202.89,7.5001e+07,1.7,17306,-2.8014e-08,0,1.4999e+06,-2.9361e-12,569.84,1,0.207,0.207,0.4,0
